dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.999446,4.688749,0.000385,0.038462,1.923077,96.153846,3.143510
0.020000,4.999697,4.688750,0.000635,0.012532,-1.296497,-160.978680,3.142642
0.020000,4.998658,4.688751,0.001674,0.051931,1.969982,163.323910,3.140686
0.020000,4.993515,4.688764,0.006818,0.257185,10.262672,414.634548,3.137190
0.020000,4.985811,4.688819,0.014521,0.385186,6.400041,-193.131551,3.131899
0.020000,4.975566,4.688954,0.024767,0.512273,6.354364,-2.283889,3.124758
0.020000,4.962803,4.689227,0.037533,0.638311,6.301892,-2.623599,3.115692
0.020000,4.947551,4.689706,0.052793,0.762980,6.233462,-3.421501,3.104603
0.020000,4.929849,4.690478,0.070512,0.885960,6.149027,-4.221738,3.091376
0.020000,4.909744,4.691644,0.090650,1.006935,6.048742,-5.014257,3.075872
0.020000,4.887295,4.693323,0.113162,1.125597,5.933079,-5.783155,3.057932
0.020000,4.862571,4.695650,0.137996,1.241658,5.803045,-6.501684,3.037376
0.020000,4.835655,4.698782,0.165093,1.354869,5.660549,-7.124796,3.014007
0.020000,4.806944,4.702844,0.194090,1.449846,4.748887,-45.583118,2.987893
0.020000,4.777127,4.707895,0.224332,1.512110,3.113193,-81.784675,2.959430
0.020000,4.746868,4.713942,0.255189,1.542845,1.536754,-78.821945,2.929102
0.020000,4.716796,4.720925,0.286061,1.543599,0.037702,-74.952614,2.897494
0.020000,4.687219,4.728802,0.316669,1.530379,-0.661015,-34.935826,2.864973
0.020000,4.658144,4.737580,0.347041,1.518602,-0.588870,3.607218,2.831634
0.020000,4.629571,4.747268,0.377211,1.508530,-0.503583,4.264380,2.797598
0.020000,4.601498,4.757875,0.407221,1.500473,-0.402840,5.037134,2.763003
0.020000,4.573919,4.769407,0.437114,1.494675,-0.289935,5.645223,2.728009
0.020000,4.546820,4.781873,0.466943,1.491420,-0.162709,6.361315,2.692787
0.020000,4.520190,4.795282,0.496758,1.490796,-0.031207,6.575127,2.657523
0.020000,4.494010,4.809640,0.526617,1.492928,0.106582,6.889442,2.622407
0.020000,4.468264,4.824955,0.556573,1.497817,0.244474,6.894598,2.587629
0.020000,4.442935,4.841232,0.586681,1.505392,0.378727,6.712626,2.553376
0.020000,4.418006,4.858473,0.616991,1.515507,0.505769,6.352128,2.519823
0.020000,4.393463,4.876679,0.647551,1.527963,0.622794,5.851218,2.487132
0.020000,4.369290,4.895846,0.678400,1.542486,0.726121,5.166343,2.455448
0.020000,4.345476,4.915967,0.709576,1.558796,0.815522,4.470054,2.424893
0.020000,4.322011,4.937030,0.741108,1.576587,0.889552,3.701534,2.395569
0.020000,4.298885,4.959018,0.773019,1.595548,0.948064,2.925577,2.367559
0.020000,4.276088,4.981911,0.805327,1.615386,0.991896,2.191600,2.340922
0.020000,4.253611,5.005684,0.838043,1.635828,1.022102,1.510324,2.315702
0.020000,4.231445,5.030310,0.871176,1.656634,1.040276,0.908682,2.291921
0.020000,4.209580,5.055759,0.904728,1.677586,1.047596,0.366009,2.269592
0.020000,4.188003,5.081997,0.938698,1.698516,1.046536,-0.053008,2.248712
0.020000,4.166702,5.108991,0.973084,1.719283,1.038340,-0.409772,2.229271
0.020000,4.145663,5.136705,1.007879,1.739775,1.024597,-0.687186,2.211248
0.020000,4.124869,5.165104,1.043077,1.759912,1.006820,-0.888826,2.194620
0.020000,4.104303,5.194154,1.078670,1.779637,0.986268,-1.027598,2.179358
0.020000,4.083944,5.223818,1.114649,1.798924,0.964355,-1.095651,2.165431
0.020000,4.063772,5.254063,1.151004,1.817756,0.941599,-1.137795,2.152809
0.020000,4.043763,5.284856,1.187726,1.836135,0.918934,-1.133272,2.141460
0.020000,4.023893,5.316165,1.224808,1.854074,0.896983,-1.097559,2.131353
0.020000,4.004137,5.347958,1.262240,1.871597,0.876116,-1.043356,2.122460
0.020000,3.984466,5.380207,1.300015,1.888739,0.857124,-0.949596,2.114754
0.020000,3.964853,5.412884,1.338125,1.905538,0.839935,-0.859413,2.108211
0.020000,3.945267,5.445961,1.376566,1.922036,0.824895,-0.752031,2.102811
0.020000,3.925677,5.479412,1.415332,1.938279,0.812178,-0.635864,2.098536
0.020000,3.906051,5.513214,1.454418,1.954316,0.801858,-0.515963,2.095372
0.020000,3.886354,5.547341,1.493822,1.970201,0.794219,-0.381987,2.093308
0.020000,3.866551,5.581773,1.533542,1.985985,0.789195,-0.251173,2.092337
0.020000,3.846606,5.616485,1.573576,2.001720,0.786763,-0.121606,2.092456
0.020000,3.826482,5.651457,1.613925,2.017461,0.787058,0.014752,2.093666
0.020000,3.806137,5.686668,1.654591,2.033262,0.790038,0.148978,2.095969
0.020000,3.785533,5.722095,1.695574,2.049174,0.795610,0.278604,2.099375
0.020000,3.764625,5.757718,1.736879,2.065250,0.803811,0.410091,2.103895
0.020000,3.743370,5.793514,1.778510,2.081543,0.814649,0.541899,2.109543
0.020000,3.721722,5.829461,1.820472,2.098102,0.827913,0.663196,2.116338
0.020000,3.699633,5.865534,1.862771,2.114968,0.843314,0.770025,2.124302
0.020000,3.677054,5.901710,1.905415,2.132187,0.860933,0.880964,2.133458
0.020000,3.653933,5.937960,1.948411,2.149795,0.880418,0.974230,2.143834
0.020000,3.630218,5.974256,1.991767,2.167824,0.901436,1.050928,2.155459
0.020000,3.605854,6.010565,2.035493,2.186295,0.923565,1.106423,2.168364
0.020000,3.580784,6.046851,2.079598,2.205220,0.946269,1.135229,2.182579
